schema_name,table_name,column_name,data_type,is_nullable,verification_status,verification_method,batch_id,verified_ts,cf_tags,notes_excerpt
main,canonical_patient_master,syn_carcinoma_on_frozen,BOOLEAN,YES,verified,extraction_faithfulness_synoptic_cleaned_field,mig_149_patient_master_synoptic_pathology_cluster_20260429,2026-04-29 16:06:16.307201,,| mig_149 synoptic-pathology cluster (Lane 39). Script-214-style cleaners on tumor_1_* synoptic fields (semicolon strip). Findings-primary vs staging per feedback_findings_vs_staging.md.
main,canonical_patient_master,syn_central_dissection,BOOLEAN,YES,verified,derivation_vs_path_synoptics_source,mig_149_patient_master_synoptic_pathology_cluster_20260429,2026-04-29 16:06:29.060890,CF-mig149-COHORT-NEAR-UNIFORM-TRUE; CF-mig149-SYN-IO-RLN-VS-OPERATIVE-DISTINCT,| mig_149 synoptic-pathology cluster (Lane 39). central_compartment_dissection + io_rln_monitoring from path_synoptics; distinct grain from operative_cluster IO/RLN columns (CF-mig149-SYN-IO-RLN-VS-OPERATIVE-DISTINCT). | mig_149b: CF-mig149-COHORT-NEAR-UNIFORM-TRUE — sweep showe…
main,canonical_patient_master,syn_chronic_thyroiditis,BOOLEAN,YES,verified,derivation_vs_path_synoptics_source,mig_149_patient_master_synoptic_pathology_cluster_20260429,2026-04-29 16:06:11.060148,CF-mig149-COHORT-NEAR-UNIFORM-TRUE,| mig_149 synoptic-pathology cluster (Lane 39). BOOL_OR on cleaned x-marker fields (+ MNG substernal union where applicable). | mig_149b: CF-mig149-COHORT-NEAR-UNIFORM-TRUE — sweep showed presence-flag pattern (TRUE-only / 0 FALSE / NULL). FALSE bucket structurally impossible (N…
main,canonical_patient_master,syn_colloid_nodule,BOOLEAN,YES,verified,derivation_vs_path_synoptics_source,mig_149_patient_master_synoptic_pathology_cluster_20260429,2026-04-29 16:06:11.060148,CF-mig149-COHORT-NEAR-UNIFORM-TRUE,| mig_149 synoptic-pathology cluster (Lane 39). BOOL_OR on cleaned x-marker fields (+ MNG substernal union where applicable). | mig_149b: CF-mig149-COHORT-NEAR-UNIFORM-TRUE — sweep showed presence-flag pattern (TRUE-only / 0 FALSE / NULL). FALSE bucket structurally impossible (N…
main,canonical_patient_master,syn_follicular_adenoma,BOOLEAN,YES,verified,derivation_vs_path_synoptics_source,mig_149_patient_master_synoptic_pathology_cluster_20260429,2026-04-29 16:06:11.060148,CF-mig149-COHORT-NEAR-UNIFORM-TRUE,| mig_149 synoptic-pathology cluster (Lane 39). BOOL_OR on cleaned x-marker fields (+ MNG substernal union where applicable). | mig_149b: CF-mig149-COHORT-NEAR-UNIFORM-TRUE — sweep showed presence-flag pattern (TRUE-only / 0 FALSE / NULL). FALSE bucket structurally impossible (N…
main,canonical_patient_master,syn_frozen_section,BOOLEAN,YES,verified,derivation_vs_canonical_frozen_section_events_v1,mig_143_patient_master_small_clusters_bundle_20260429,2026-04-29 01:16:46.161141,,| mig_143 frozen shard. Replay vs canonical_frozen_section_events_v1 mig_100 USING filter (result_raw populated OR synoptic_excel parsed) matching Script**360** `frozen_n_total`; naive unfiltered COUNT≠PM by design (451-patient informational delta). syn_* columns synoptic pathol…
main,canonical_patient_master,syn_frozen_section_result,VARCHAR,YES,verified,derivation_vs_canonical_frozen_section_events_v1,mig_143_patient_master_small_clusters_bundle_20260429,2026-04-29 01:16:46.161141,,| mig_143 frozen shard. Replay vs canonical_frozen_section_events_v1 mig_100 USING filter (result_raw populated OR synoptic_excel parsed) matching Script**360** `frozen_n_total`; naive unfiltered COUNT≠PM by design (451-patient informational delta). syn_* columns synoptic pathol…
main,canonical_patient_master,syn_graves,BOOLEAN,YES,verified,derivation_vs_path_synoptics_source,mig_149_patient_master_synoptic_pathology_cluster_20260429,2026-04-29 16:06:11.060148,CF-mig149-COHORT-NEAR-UNIFORM-TRUE,| mig_149 synoptic-pathology cluster (Lane 39). BOOL_OR on cleaned x-marker fields (+ MNG substernal union where applicable). | mig_149b: CF-mig149-COHORT-NEAR-UNIFORM-TRUE — sweep showed presence-flag pattern (TRUE-only / 0 FALSE / NULL). FALSE bucket structurally impossible (N…
main,canonical_patient_master,syn_has_second_tumor,BOOLEAN,YES,verified,synoptic_surface_upstream_preservation_no_row_number,mig_132_patient_master_pathology_cluster_20260429,2026-04-28 23:52:55.837506,,| mig_132 pathology cluster (Lane 23). syn_* + ene_path_synoptic; upstream synoptic_row_ix preserved — never ROW_NUMBER()-synthesized.
main,canonical_patient_master,syn_has_third_plus_tumor,BOOLEAN,YES,verified,synoptic_surface_upstream_preservation_no_row_number,mig_132_patient_master_pathology_cluster_20260429,2026-04-28 23:52:55.837506,,| mig_132 pathology cluster (Lane 23). syn_* + ene_path_synoptic; upstream synoptic_row_ix preserved — never ROW_NUMBER()-synthesized.
main,canonical_patient_master,syn_hashimoto,BOOLEAN,YES,verified,derivation_vs_path_synoptics_source,mig_149_patient_master_synoptic_pathology_cluster_20260429,2026-04-29 16:06:11.060148,CF-mig149-COHORT-NEAR-UNIFORM-TRUE,| mig_149 synoptic-pathology cluster (Lane 39). BOOL_OR on cleaned x-marker fields (+ MNG substernal union where applicable). | mig_149b: CF-mig149-COHORT-NEAR-UNIFORM-TRUE — sweep showed presence-flag pattern (TRUE-only / 0 FALSE / NULL). FALSE bucket structurally impossible (N…
main,canonical_patient_master,syn_histologic_grade,BIGINT,YES,verified,derivation_vs_path_synoptics_source,mig_149_patient_master_synoptic_pathology_cluster_20260429,2026-04-29 16:06:26.741620,,| mig_149 synoptic-pathology cluster (Lane 39). Mitotic/numeric grade + Ki-67 VARCHAR + Hurthle/C-cell boolean composites from tumor_1 + benign synoptic slots (Script 214 lineage).
main,canonical_patient_master,syn_hurthle_cell_change,BOOLEAN,YES,verified,derivation_vs_path_synoptics_source,mig_149_patient_master_synoptic_pathology_cluster_20260429,2026-04-29 16:06:26.741620,CF-mig149-COHORT-NEAR-UNIFORM-TRUE,| mig_149 synoptic-pathology cluster (Lane 39). Mitotic/numeric grade + Ki-67 VARCHAR + Hurthle/C-cell boolean composites from tumor_1 + benign synoptic slots (Script 214 lineage). | mig_149b: CF-mig149-COHORT-NEAR-UNIFORM-TRUE — sweep showed presence-flag pattern (TRUE-only / 0…
main,canonical_patient_master,syn_hyperplastic_nodules,BOOLEAN,YES,verified,derivation_vs_path_synoptics_source,mig_149_patient_master_synoptic_pathology_cluster_20260429,2026-04-29 16:06:11.060148,CF-mig149-COHORT-NEAR-UNIFORM-TRUE,| mig_149 synoptic-pathology cluster (Lane 39). BOOL_OR on cleaned x-marker fields (+ MNG substernal union where applicable). | mig_149b: CF-mig149-COHORT-NEAR-UNIFORM-TRUE — sweep showed presence-flag pattern (TRUE-only / 0 FALSE / NULL). FALSE bucket structurally impossible (N…
main,canonical_patient_master,syn_io_rln_monitoring,BOOLEAN,YES,verified,derivation_vs_path_synoptics_source,mig_149_patient_master_synoptic_pathology_cluster_20260429,2026-04-29 16:06:29.060890,CF-mig149-COHORT-NEAR-UNIFORM-TRUE; CF-mig149-SYN-IO-RLN-VS-OPERATIVE-DISTINCT,| mig_149 synoptic-pathology cluster (Lane 39). central_compartment_dissection + io_rln_monitoring from path_synoptics; distinct grain from operative_cluster IO/RLN columns (CF-mig149-SYN-IO-RLN-VS-OPERATIVE-DISTINCT). | mig_149b: CF-mig149-COHORT-NEAR-UNIFORM-TRUE — sweep showe…
main,canonical_patient_master,syn_isthmus_size_cm_legacy_raw,VARCHAR,YES,na,legacy_raw_preserved_after_typed_decomposition,mig_173_syn_size_cm_dtype_reform_20260429,2026-04-29 18:32:06.638587,CF-mig168-VOCAB-DRIFT-SYN-SIZE-3AXIS-VARCHAR; CF-mig169-DTYPE-VARCHAR-WITH-UNITS; CF-mig173b-VOLUME-FORMULA-CONVENTION,| mig_149 synoptic-pathology cluster (Lane 39). Morphometry from path_synoptics ll/rl/isthmus size+weight + parathyroid counts/specimen flag; non-null-first then latest surg_date ordering. | mig_173: raw VARCHAR preserved as *_legacy_raw after 3-axis numeric decomposition. Not f…
main,canonical_patient_master,syn_isthmus_weight_g,DOUBLE,YES,verified,patient_level_aggregate_synoptic_per_specimen,mig_149_patient_master_synoptic_pathology_cluster_20260429,2026-04-29 16:06:06.028327,,| mig_149 synoptic-pathology cluster (Lane 39). Morphometry from path_synoptics ll/rl/isthmus size+weight + parathyroid counts/specimen flag; non-null-first then latest surg_date ordering.
main,canonical_patient_master,syn_ki67_index,VARCHAR,YES,verified,derivation_vs_path_synoptics_source,mig_149_patient_master_synoptic_pathology_cluster_20260429,2026-04-29 16:06:26.741620,,| mig_149 synoptic-pathology cluster (Lane 39). Mitotic/numeric grade + Ki-67 VARCHAR + Hurthle/C-cell boolean composites from tumor_1 + benign synoptic slots (Script 214 lineage).
main,canonical_patient_master,syn_left_lobe_size_cm_legacy_raw,VARCHAR,YES,na,legacy_raw_preserved_after_typed_decomposition,mig_173_syn_size_cm_dtype_reform_20260429,2026-04-29 18:32:06.638587,CF-mig168-VOCAB-DRIFT-SYN-SIZE-3AXIS-VARCHAR; CF-mig169-DTYPE-VARCHAR-WITH-UNITS; CF-mig173b-VOLUME-FORMULA-CONVENTION,| mig_149 synoptic-pathology cluster (Lane 39). Morphometry from path_synoptics ll/rl/isthmus size+weight + parathyroid counts/specimen flag; non-null-first then latest surg_date ordering. | mig_173: raw VARCHAR preserved as *_legacy_raw after 3-axis numeric decomposition. Not f…
main,canonical_patient_master,syn_left_lobe_weight_g,DOUBLE,YES,verified,patient_level_aggregate_synoptic_per_specimen,mig_149_patient_master_synoptic_pathology_cluster_20260429,2026-04-29 16:06:06.028327,,| mig_149 synoptic-pathology cluster (Lane 39). Morphometry from path_synoptics ll/rl/isthmus size+weight + parathyroid counts/specimen flag; non-null-first then latest surg_date ordering.
main,canonical_patient_master,syn_lymphatic_invasion_clean,VARCHAR,YES,verified,extraction_faithfulness_synoptic_cleaned_field,mig_149_patient_master_synoptic_pathology_cluster_20260429,2026-04-29 16:06:16.307201,,| mig_149 synoptic-pathology cluster (Lane 39). Script-214-style cleaners on tumor_1_* synoptic fields (semicolon strip). Findings-primary vs staging per feedback_findings_vs_staging.md.
main,canonical_patient_master,syn_margin_distance_mm_raw_str,VARCHAR,YES,verified,auto_passthrough_raw_str,mig_149_patient_master_synoptic_pathology_cluster_20260429,2026-04-29 16:06:21.425889,CF-mig149-SYN-MARGIN-RAW-NAN,"| mig_149 synoptic-pathology cluster (Lane 39). margin: syn_margin_distance_mm_num from TRY_CAST(NULLIF raw,'nan'); raw_str preserves literal nan per Script 248 PRESERVE_RAW (CF-mig149-SYN-MARGIN-RAW-NAN)."
main,canonical_patient_master,syn_margin_status_synoptic,VARCHAR,YES,verified,synoptic_surface_upstream_preservation_no_row_number,mig_132_patient_master_pathology_cluster_20260429,2026-04-28 23:52:55.837506,,| mig_132 pathology cluster (Lane 23). syn_* + ene_path_synoptic; upstream synoptic_row_ix preserved — never ROW_NUMBER()-synthesized.
main,canonical_patient_master,syn_mitotic_rate_numeric,DOUBLE,YES,verified,derivation_vs_path_synoptics_source,mig_149_patient_master_synoptic_pathology_cluster_20260429,2026-04-29 16:06:26.741620,,| mig_149 synoptic-pathology cluster (Lane 39). Mitotic/numeric grade + Ki-67 VARCHAR + Hurthle/C-cell boolean composites from tumor_1 + benign synoptic slots (Script 214 lineage).
main,canonical_patient_master,syn_mitotic_rate_qualifier,VARCHAR,YES,verified,derivation_vs_path_synoptics_source,mig_149_patient_master_synoptic_pathology_cluster_20260429,2026-04-29 16:06:26.741620,,| mig_149 synoptic-pathology cluster (Lane 39). Mitotic/numeric grade + Ki-67 VARCHAR + Hurthle/C-cell boolean composites from tumor_1 + benign synoptic slots (Script 214 lineage).
main,canonical_patient_master,syn_multinodular_goiter,BOOLEAN,YES,verified,derivation_vs_path_synoptics_source,mig_149_patient_master_synoptic_pathology_cluster_20260429,2026-04-29 16:06:11.060148,CF-mig149-COHORT-NEAR-UNIFORM-TRUE,| mig_149 synoptic-pathology cluster (Lane 39). BOOL_OR on cleaned x-marker fields (+ MNG substernal union where applicable). | mig_149b: CF-mig149-COHORT-NEAR-UNIFORM-TRUE — sweep showed presence-flag pattern (TRUE-only / 0 FALSE / NULL). FALSE bucket structurally impossible (N…
main,canonical_patient_master,syn_n_parathyroid_identified,BIGINT,YES,verified,patient_level_aggregate_synoptic_per_specimen,mig_149_patient_master_synoptic_pathology_cluster_20260429,2026-04-29 16:06:06.028327,,| mig_149 synoptic-pathology cluster (Lane 39). Morphometry from path_synoptics ll/rl/isthmus size+weight + parathyroid counts/specimen flag; non-null-first then latest surg_date ordering.
main,canonical_patient_master,syn_n_tumors_in_synoptic,BIGINT,YES,verified,synoptic_surface_upstream_preservation_no_row_number,mig_132_patient_master_pathology_cluster_20260429,2026-04-28 23:52:55.837506,,| mig_132 pathology cluster (Lane 23). syn_* + ene_path_synoptic; upstream synoptic_row_ix preserved — never ROW_NUMBER()-synthesized.
main,canonical_patient_master,syn_necrosis_clean,VARCHAR,YES,verified,extraction_faithfulness_synoptic_cleaned_field,mig_149_patient_master_synoptic_pathology_cluster_20260429,2026-04-29 16:06:16.307201,,| mig_149 synoptic-pathology cluster (Lane 39). Script-214-style cleaners on tumor_1_* synoptic fields (semicolon strip). Findings-primary vs staging per feedback_findings_vs_staging.md.
main,canonical_patient_master,syn_parathyroid_in_specimen,BOOLEAN,YES,verified,patient_level_aggregate_synoptic_per_specimen,mig_149_patient_master_synoptic_pathology_cluster_20260429,2026-04-29 16:06:06.028327,,| mig_149 synoptic-pathology cluster (Lane 39). Morphometry from path_synoptics ll/rl/isthmus size+weight + parathyroid counts/specimen flag; non-null-first then latest surg_date ordering.
main,canonical_patient_master,syn_right_lobe_size_cm_legacy_raw,VARCHAR,YES,na,legacy_raw_preserved_after_typed_decomposition,mig_173_syn_size_cm_dtype_reform_20260429,2026-04-29 18:32:06.638587,CF-mig168-VOCAB-DRIFT-SYN-SIZE-3AXIS-VARCHAR; CF-mig169-DTYPE-VARCHAR-WITH-UNITS; CF-mig173b-VOLUME-FORMULA-CONVENTION,| mig_149 synoptic-pathology cluster (Lane 39). Morphometry from path_synoptics ll/rl/isthmus size+weight + parathyroid counts/specimen flag; non-null-first then latest surg_date ordering. | mig_173: raw VARCHAR preserved as *_legacy_raw after 3-axis numeric decomposition. Not f…
main,canonical_patient_master,syn_right_lobe_weight_g,DOUBLE,YES,verified,patient_level_aggregate_synoptic_per_specimen,mig_149_patient_master_synoptic_pathology_cluster_20260429,2026-04-29 16:06:06.028327,,| mig_149 synoptic-pathology cluster (Lane 39). Morphometry from path_synoptics ll/rl/isthmus size+weight + parathyroid counts/specimen flag; non-null-first then latest surg_date ordering.
main,canonical_patient_master,syn_total_weight_g,DOUBLE,YES,verified,patient_level_aggregate_synoptic_per_specimen,mig_149_patient_master_synoptic_pathology_cluster_20260429,2026-04-29 16:06:06.028327,,| mig_149 synoptic-pathology cluster (Lane 39). Morphometry from path_synoptics ll/rl/isthmus size+weight + parathyroid counts/specimen flag; non-null-first then latest surg_date ordering.
main,canonical_patient_master,syn_tumor2_histologic_type,VARCHAR,YES,verified,synoptic_surface_upstream_preservation_no_row_number,mig_132_patient_master_pathology_cluster_20260429,2026-04-28 23:52:55.837506,,| mig_132 pathology cluster (Lane 23). syn_* + ene_path_synoptic; upstream synoptic_row_ix preserved — never ROW_NUMBER()-synthesized.
main,canonical_patient_master,syn_tumor2_size_cm,VARCHAR,YES,verified,synoptic_surface_upstream_preservation_no_row_number,mig_132_patient_master_pathology_cluster_20260429,2026-04-28 23:52:55.837506,,| mig_132 pathology cluster (Lane 23). syn_* + ene_path_synoptic; upstream synoptic_row_ix preserved — never ROW_NUMBER()-synthesized.
main,canonical_patient_master,tert_platforms_v9,VARCHAR,YES,verified,derivation_vs_canonical_molecular_genetics_v2,mig_137_patient_master_molecular_cluster_20260429,2026-04-29 00:37:56.741961,,| mig_137 molecular cluster (Lane 27). TERT: v2 tert_flag OR tert_present vs tert_positive*; tert_positive_final 1-patient edge vs v2 rollup; v9 counters/platform LIST passthrough from Phase 9 consolidation.
main,canonical_patient_master,tert_positive,BOOLEAN,YES,verified,derivation_vs_canonical_molecular_genetics_v2,mig_137_patient_master_molecular_cluster_20260429,2026-04-29 00:37:56.741961,,| mig_137 molecular cluster (Lane 27). TERT: v2 tert_flag OR tert_present vs tert_positive*; tert_positive_final 1-patient edge vs v2 rollup; v9 counters/platform LIST passthrough from Phase 9 consolidation.
main,canonical_patient_master,tert_positive_v7,BOOLEAN,YES,verified,derivation_vs_canonical_molecular_genetics_v2,mig_137_patient_master_molecular_cluster_20260429,2026-04-29 00:37:56.741961,,| mig_137 molecular cluster (Lane 27). TERT: v2 tert_flag OR tert_present vs tert_positive*; tert_positive_final 1-patient edge vs v2 rollup; v9 counters/platform LIST passthrough from Phase 9 consolidation.
main,canonical_patient_master,tert_status_v7,VARCHAR,YES,verified,derivation_vs_canonical_molecular_genetics_v2,mig_137_patient_master_molecular_cluster_20260429,2026-04-29 00:37:56.741961,,| mig_137 molecular cluster (Lane 27). TERT: v2 tert_flag OR tert_present vs tert_positive*; tert_positive_final 1-patient edge vs v2 rollup; v9 counters/platform LIST passthrough from Phase 9 consolidation.
main,canonical_patient_master,tert_test_count_v9,BIGINT,YES,verified,derivation_vs_canonical_molecular_genetics_v2,mig_137_patient_master_molecular_cluster_20260429,2026-04-29 00:37:56.741961,,| mig_137 molecular cluster (Lane 27). TERT: v2 tert_flag OR tert_present vs tert_positive*; tert_positive_final 1-patient edge vs v2 rollup; v9 counters/platform LIST passthrough from Phase 9 consolidation.
main,canonical_patient_master,tert_tested,BOOLEAN,YES,verified,derivation_vs_canonical_molecular_genetics_v2,mig_137_patient_master_molecular_cluster_20260429,2026-04-29 00:37:56.741961,,| mig_137 molecular cluster (Lane 27). TERT: v2 tert_flag OR tert_present vs tert_positive*; tert_positive_final 1-patient edge vs v2 rollup; v9 counters/platform LIST passthrough from Phase 9 consolidation.
main,canonical_patient_master,tert_variant_v9,VARCHAR,YES,verified,derivation_vs_canonical_molecular_genetics_v2,mig_137_patient_master_molecular_cluster_20260429,2026-04-29 00:37:56.741961,,| mig_137 molecular cluster (Lane 27). TERT: v2 tert_flag OR tert_present vs tert_positive*; tert_positive_final 1-patient edge vs v2 rollup; v9 counters/platform LIST passthrough from Phase 9 consolidation.
main,canonical_patient_master,tg_last_censored,BOOLEAN,YES,verified,response_to_therapy_ata_classification_logic,mig_138_patient_master_recurrence_response_cluster_20260429,2026-04-29 00:40:44.075746,,| mig_138 recurrence cluster (Lane 28). Tg trajectory + limitation flags underpin structured response-to-therapy phenotyping; labs-lane `tg_lab_*` columns verified separately (mig_134). ATA composite logic references longitudinal lab + recurrence SSOT.
main,canonical_patient_master,tg_last_value,DOUBLE,YES,verified,derivation_canonical_labs_thyroglobulin_script347_merge,mig_134_patient_master_labs_cluster_20260429,2026-04-29 00:08:49.829961,,| mig_134 labs cluster (Lane 25). Core tg_* scalars vs canonical_labs_thyroglobulin_v1 + structured feeds; analyte=Tg/TgAb split uses analyte column (not lab_test_kind).
main,canonical_patient_master,tg_mean,DOUBLE,YES,verified,derivation_canonical_labs_thyroglobulin_script347_merge,mig_134_patient_master_labs_cluster_20260429,2026-04-29 00:08:49.829961,,| mig_134 labs cluster (Lane 25). Core tg_* scalars vs canonical_labs_thyroglobulin_v1 + structured feeds; analyte=Tg/TgAb split uses analyte column (not lab_test_kind).
main,canonical_patient_master,tg_n_measurements,BIGINT,YES,verified,derivation_canonical_labs_thyroglobulin_script347_merge,mig_134_patient_master_labs_cluster_20260429,2026-04-29 00:08:49.829961,CF-mig134-PM-TG-N-DUAL-FEED,| mig_134 labs cluster (Lane 25). Core tg_* scalars vs canonical_labs_thyroglobulin_v1 + structured feeds; analyte=Tg/TgAb split uses analyte column (not lab_test_kind). | CF-mig134-PM-TG-N-DUAL-FEED: naive COUNT(analyte=Tg) replay vs tg_n_measurements differs on ~810 patients —…
main,canonical_patient_master,tg_nadir,DOUBLE,YES,verified,derivation_canonical_labs_thyroglobulin_script347_merge,mig_134_patient_master_labs_cluster_20260429,2026-04-29 00:08:49.829961,,| mig_134 labs cluster (Lane 25). Core tg_* scalars vs canonical_labs_thyroglobulin_v1 + structured feeds; analyte=Tg/TgAb split uses analyte column (not lab_test_kind).
main,canonical_patient_master,tg_peak,DOUBLE,YES,verified,derivation_canonical_labs_thyroglobulin_script347_merge,mig_134_patient_master_labs_cluster_20260429,2026-04-29 00:08:49.829961,,| mig_134 labs cluster (Lane 25). Core tg_* scalars vs canonical_labs_thyroglobulin_v1 + structured feeds; analyte=Tg/TgAb split uses analyte column (not lab_test_kind).
main,canonical_patient_master,tg_rising_flag,BOOLEAN,YES,verified,derivation_canonical_labs_thyroglobulin_script347_merge,mig_134_patient_master_labs_cluster_20260429,2026-04-29 00:08:49.829961,,| mig_134 labs cluster (Lane 25). Core tg_* scalars vs canonical_labs_thyroglobulin_v1 + structured feeds; analyte=Tg/TgAb split uses analyte column (not lab_test_kind).
main,canonical_patient_master,tg_trajectory_class,VARCHAR,YES,verified,response_to_therapy_ata_classification_logic,mig_138_patient_master_recurrence_response_cluster_20260429,2026-04-29 00:40:44.075746,,| mig_138 recurrence cluster (Lane 28). Tg trajectory + limitation flags underpin structured response-to-therapy phenotyping; labs-lane `tg_lab_*` columns verified separately (mig_134). ATA composite logic references longitudinal lab + recurrence SSOT.
main,canonical_patient_master,tgab_interference_flag,BOOLEAN,YES,verified,derivation_vs_canonical_labs_thyroglobulin_v1,mig_157_patient_master_clinical_residual_cluster_20260429,2026-04-29 16:42:33.582206,,| mig_157 Lane 46 (157j). tgab_* analyte slice on thyroglobulin canonical lab table.
main,canonical_patient_master,tgab_last_value,DOUBLE,YES,verified,derivation_vs_canonical_labs_thyroglobulin_v1,mig_157_patient_master_clinical_residual_cluster_20260429,2026-04-29 16:42:33.582206,,| mig_157 Lane 46 (157j). tgab_* analyte slice on thyroglobulin canonical lab table.
main,canonical_patient_master,tgab_nadir,DOUBLE,YES,verified,derivation_vs_canonical_labs_thyroglobulin_v1,mig_157_patient_master_clinical_residual_cluster_20260429,2026-04-29 16:42:33.582206,,| mig_157 Lane 46 (157j). tgab_* analyte slice on thyroglobulin canonical lab table.
main,canonical_patient_master,tgab_peak,DOUBLE,YES,verified,derivation_vs_canonical_labs_thyroglobulin_v1,mig_157_patient_master_clinical_residual_cluster_20260429,2026-04-29 16:42:33.582206,,| mig_157 Lane 46 (157j). tgab_* analyte slice on thyroglobulin canonical lab table.
main,canonical_patient_master,time_to_recurrence_days,DOUBLE,YES,verified,derivation_vs_canonical_recurrence_v1_mig_123_rebuild,mig_138_patient_master_recurrence_response_cluster_20260429,2026-04-29 04:59:58.203672,CF-mig123-RECURRENCE-DATE-RETYPE; CF-mig138-CPM-RECURRENCE-SPINE-RESYNC-PENDING,| mig_138 recurrence cluster (Lane 28). Spine: canonical_recurrence_v1 (Script 203b / mig_123). ≤5% post-rebuild lineage drift flagged CF-mig138-CPM-RECURRENCE-SPINE-RESYNC-PENDING — CPM resync gated explicitly. | mig_139 (2026-04-29): CPM recurrence-spine resync from canonical_…
main,canonical_patient_master,total_ln_positive_v10,INTEGER,YES,verified,cross_source_resolution_r_ln_margin_truth_v150_v154_v133,mig_159_patient_master_final_residual_cluster_20260429,2026-04-29 20:57:04.222496,CF-mig159-LN-POSITIVE-V10-VS-TP-VS-TOTAL,| mig_159 final residual (159f misc). date_traceability_status 4-bucket lineage; laterality tri-label; r_class_true manuscript adjudication truth vs mig_154 slot col; total_ln_positive_v10 vs tp_ln_positive / ln_total_positive divergence CF in header. | CF-mig159-LN-POSITIVE-V10…
main,canonical_patient_master,tp53_positive_v7,BOOLEAN,YES,verified,derivation_vs_canonical_molecular_genetics_v2,mig_159_patient_master_final_residual_cluster_20260429,2026-04-29 20:56:33.426871,CF-mig159-MOLECULAR-V7-V11-DRIFT,| mig_159 final residual (159a molecular single-gene). BOOL_OR replay vs canonical_molecular_genetics_v2 gene-positive / fusion flags; completion_* = completion-thyroidectomy specimen slice; CF-mig159-MOLECULAR-V7-V11-DRIFT lineage note in header.
main,canonical_patient_master,tp_central_examined,BIGINT,YES,verified,derivation_vs_tumor_pathology_primary_ln_205_consolidation,mig_150_patient_master_parathyroid_postop_tp_cluster_20260429,2026-04-29 16:10:15.873927,CF-mig150-TP-UPSTREAM-NOT-IN-MAIN,| mig_150 para/postop/TP cluster (Lane 40). tp_* = LN examine/positive/ENE/size at PRIMARY tumor pathology grain (205 consolidated block tp_ln — NOT perioperative thyroid hormones). CF clarity vs informal TP acronym. | mig_150b: CF-mig150-TP-UPSTREAM-NOT-IN-MAIN — verification_m…
main,canonical_patient_master,tp_central_positive_total,BIGINT,YES,verified,derivation_vs_tumor_pathology_primary_ln_205_consolidation,mig_150_patient_master_parathyroid_postop_tp_cluster_20260429,2026-04-29 16:10:15.873927,CF-mig150-TP-UPSTREAM-NOT-IN-MAIN,| mig_150 para/postop/TP cluster (Lane 40). tp_* = LN examine/positive/ENE/size at PRIMARY tumor pathology grain (205 consolidated block tp_ln — NOT perioperative thyroid hormones). CF clarity vs informal TP acronym. | mig_150b: CF-mig150-TP-UPSTREAM-NOT-IN-MAIN — verification_m…
main,canonical_patient_master,tp_ln_central_positive,BIGINT,YES,verified,derivation_vs_tumor_pathology_primary_ln_205_consolidation,mig_150_patient_master_parathyroid_postop_tp_cluster_20260429,2026-04-29 16:10:15.873927,CF-mig150-TP-UPSTREAM-NOT-IN-MAIN,| mig_150 para/postop/TP cluster (Lane 40). tp_* = LN examine/positive/ENE/size at PRIMARY tumor pathology grain (205 consolidated block tp_ln — NOT perioperative thyroid hormones). CF clarity vs informal TP acronym. | mig_150b: CF-mig150-TP-UPSTREAM-NOT-IN-MAIN — verification_m…
main,canonical_patient_master,tp_ln_ene,BIGINT,YES,verified,derivation_vs_tumor_pathology_primary_ln_205_consolidation,mig_150_patient_master_parathyroid_postop_tp_cluster_20260429,2026-04-29 16:10:15.873927,CF-mig150-TP-UPSTREAM-NOT-IN-MAIN,| mig_150 para/postop/TP cluster (Lane 40). tp_* = LN examine/positive/ENE/size at PRIMARY tumor pathology grain (205 consolidated block tp_ln — NOT perioperative thyroid hormones). CF clarity vs informal TP acronym. | mig_150b: CF-mig150-TP-UPSTREAM-NOT-IN-MAIN — verification_m…
main,canonical_patient_master,tp_ln_examined,BIGINT,YES,verified,derivation_vs_tumor_pathology_primary_ln_205_consolidation,mig_150_patient_master_parathyroid_postop_tp_cluster_20260429,2026-04-29 16:10:15.873927,CF-mig150-TP-UPSTREAM-NOT-IN-MAIN,| mig_150 para/postop/TP cluster (Lane 40). tp_* = LN examine/positive/ENE/size at PRIMARY tumor pathology grain (205 consolidated block tp_ln — NOT perioperative thyroid hormones). CF clarity vs informal TP acronym. | mig_150b: CF-mig150-TP-UPSTREAM-NOT-IN-MAIN — verification_m…
main,canonical_patient_master,tp_ln_largest_deposit_cm,DOUBLE,YES,verified,derivation_vs_tumor_pathology_primary_ln_205_consolidation,mig_150_patient_master_parathyroid_postop_tp_cluster_20260429,2026-04-29 16:10:15.873927,CF-mig150-TP-UPSTREAM-NOT-IN-MAIN,| mig_150 para/postop/TP cluster (Lane 40). tp_* = LN examine/positive/ENE/size at PRIMARY tumor pathology grain (205 consolidated block tp_ln — NOT perioperative thyroid hormones). CF clarity vs informal TP acronym. | mig_150b: CF-mig150-TP-UPSTREAM-NOT-IN-MAIN — verification_m…
